ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600519.SH,2014-08-15,162.2,162.49,161.13,161.54,161.46,0.08,0.05,21802.68,352476.093
600519.SH,2014-08-18,162.0,162.3,159.1,159.75,161.54,-1.79,-1.11,41698.27,667452.065
600519.SH,2014-08-19,159.75,159.75,158.45,158.68,159.75,-1.07,-0.67,32095.77,509709.617
600519.SH,2014-08-20,158.74,162.06,158.5,162.0,158.68,3.32,2.09,37084.95,596509.5329999999
600519.SH,2014-08-21,162.0,162.32,159.0,159.97,162.0,-2.03,-1.25,18872.73,301791.0
600519.SH,2014-08-22,160.0,160.39,158.75,159.27,159.97,-0.7,-0.44,18636.71,297023.432
600519.SH,2014-08-25,159.27,160.15,158.3,158.75,159.27,-0.52,-0.33,15376.72,244745.46600000001
600519.SH,2014-08-26,158.5,159.42,156.96,157.72,158.75,-1.03,-0.65,16589.6,261850.70899999997
600519.SH,2014-08-27,157.72,157.78,156.18,156.37,157.72,-1.35,-0.86,13828.67,216703.37
600519.SH,2014-08-28,156.0,158.36,156.0,156.02,156.37,-0.35,-0.22,17618.03,276811.143
600519.SH,2014-08-29,156.0,158.59,155.0,158.23,156.02,2.21,1.42,23838.83,375517.439
600519.SH,2014-09-01,158.2,159.5,157.71,158.45,158.23,0.22,0.14,16450.24,260760.134
600519.SH,2014-09-02,158.81,162.64,158.03,162.56,158.45,4.11,2.59,41246.13,664712.697
600519.SH,2014-09-03,162.58,167.42,162.56,164.82,162.56,2.26,1.39,42042.25,695551.833
600519.SH,2014-09-04,164.7,165.94,163.68,165.06,164.82,0.24,0.15,23975.87,395280.315
600519.SH,2014-09-05,165.7,168.16,165.21,167.51,165.06,2.45,1.48,34731.95,579714.726
600519.SH,2014-09-09,167.65,167.97,164.0,164.08,167.51,-3.43,-2.05,20562.81,339388.091
600519.SH,2014-09-10,163.7,165.0,163.01,163.91,164.08,-0.17,-0.1,17867.72,293245.98699999996
600519.SH,2014-09-11,163.87,164.82,161.48,161.98,163.91,-1.93,-1.18,31875.54,519406.664
600519.SH,2014-09-12,161.49,162.65,160.32,162.45,161.98,0.47,0.29,17356.01,280548.666
600519.SH,2014-09-15,161.9,161.91,158.8,159.41,162.45,-3.04,-1.87,32543.86,519621.41
600519.SH,2014-09-16,160.5,160.6,157.02,157.46,159.41,-1.95,-1.22,34823.15,551314.386
600519.SH,2014-09-17,158.47,159.54,157.34,158.23,157.46,0.77,0.49,25841.28,408684.99
600519.SH,2014-09-18,158.02,159.38,157.08,159.25,158.23,1.02,0.64,26482.04,418431.987
600519.SH,2014-09-19,159.25,160.98,158.5,160.85,159.25,1.6,1.0,22665.99,362408.981
600519.SH,2014-09-22,160.71,160.71,156.84,156.94,160.85,-3.91,-2.43,37191.54,586709.101
600519.SH,2014-09-23,156.7,157.5,156.36,157.48,156.94,0.54,0.34,34546.11,541705.82
600519.SH,2014-09-24,156.49,160.5,155.6,160.19,157.48,2.71,1.72,43448.96,687426.587
600519.SH,2014-09-25,160.92,163.98,160.9,162.19,160.19,2.0,1.25,56851.44,924878.313
600519.SH,2014-09-26,161.5,163.12,159.2,162.31,162.19,0.12,0.07,22716.65,366907.285
600519.SH,2014-09-29,162.33,163.2,161.39,162.47,162.31,0.16,0.1,23488.59,381683.08200000005
600519.SH,2014-09-30,162.74,162.99,161.2,162.13,162.47,-0.34,-0.21,21574.19,349657.79
600519.SH,2014-10-08,161.0,161.1,157.8,160.73,162.13,-1.4,-0.86,45652.82,725030.2309999999
600519.SH,2014-10-09,159.87,160.25,158.58,160.01,160.73,-0.72,-0.45,36244.91,578151.792
600519.SH,2014-10-10,159.02,159.8,157.7,159.02,160.01,-0.99,-0.62,43147.71,684789.402
600519.SH,2014-10-13,157.81,157.88,153.68,156.1,159.02,-2.92,-1.84,53176.38,826349.7420000001
600519.SH,2014-10-14,155.0,156.99,154.44,154.91,156.1,-1.19,-0.76,28895.94,449942.595
600519.SH,2014-10-15,154.75,157.58,154.71,157.32,154.91,2.41,1.56,22238.05,348033.851
600519.SH,2014-10-16,156.1,158.19,156.1,157.32,157.32,0.0,0.0,23949.69,377655.669
600519.SH,2014-10-17,158.0,159.05,156.9,158.38,157.32,1.06,0.67,30976.59,489885.674
600519.SH,2014-10-20,158.38,158.5,156.4,156.92,158.38,-1.46,-0.92,32910.08,517853.721
600519.SH,2014-10-21,157.0,159.34,156.6,158.46,156.92,1.54,0.98,39911.28,632422.372
600519.SH,2014-10-22,158.44,159.46,157.5,159.08,158.46,0.62,0.39,22836.41,363211.434
600519.SH,2014-10-23,158.57,160.28,157.89,159.05,159.08,-0.03,-0.02,31917.34,508245.989
600519.SH,2014-10-24,158.95,159.89,157.69,158.88,159.05,-0.17,-0.11,19980.07,317073.6
600519.SH,2014-10-27,156.97,159.1,154.89,157.5,158.88,-1.38,-0.87,27970.69,439570.888
600519.SH,2014-10-28,157.32,159.1,157.18,158.74,157.5,1.24,0.79,20548.41,325762.184
600519.SH,2014-10-29,158.8,159.56,157.48,158.3,158.74,-0.44,-0.28,21423.44,339064.782
600519.SH,2014-10-30,158.0,158.0,155.1,155.42,158.3,-2.88,-1.82,49087.02,764742.33
600519.SH,2014-10-31,155.47,156.9,154.35,156.68,155.42,1.26,0.81,36421.7,567067.439
600519.SH,2014-11-03,156.75,156.88,155.45,155.58,156.68,-1.1,-0.7,24670.06,384677.49799999996
600519.SH,2014-11-04,155.49,155.49,151.0,151.39,155.58,-4.19,-2.69,55943.9,854409.063
600519.SH,2014-11-05,151.05,151.05,145.5,146.15,151.39,-5.24,-3.46,76719.79,1131348.4840000002
600519.SH,2014-11-06,146.15,147.49,146.01,147.15,146.15,1.0,0.68,36362.97,533913.212
600519.SH,2014-11-07,147.17,148.3,147.11,148.04,147.15,0.89,0.6,41507.31,613638.074
600519.SH,2014-11-10,150.0,153.78,149.0,153.77,148.04,5.73,3.87,62325.21,945032.808
600519.SH,2014-11-11,154.3,155.2,152.01,153.35,153.77,-0.42,-0.27,47706.89,733026.108
600519.SH,2014-11-12,152.98,153.59,150.2,152.89,153.35,-0.46,-0.3,30823.75,467531.849
600519.SH,2014-11-13,152.72,152.73,149.68,151.58,152.89,-1.31,-0.86,49155.56,739602.8809999999
600519.SH,2014-11-14,151.56,157.63,150.91,157.29,151.58,5.71,3.77,75225.08,1168803.281
600519.SH,2014-11-17,168.0,168.0,160.0,160.05,157.29,2.76,1.75,150416.23,2451673.881
600519.SH,2014-11-18,161.0,161.82,155.0,155.65,160.05,-4.4,-2.75,63497.8,1001883.689
600519.SH,2014-11-19,155.57,155.65,152.61,153.07,155.65,-2.58,-1.66,46290.74,710715.2890000001
600519.SH,2014-11-20,152.88,152.92,150.49,150.68,153.07,-2.39,-1.56,46258.41,698848.962
600519.SH,2014-11-21,150.56,153.2,150.2,153.13,150.68,2.45,1.63,41990.78,638007.382
600519.SH,2014-11-24,153.88,155.0,152.0,153.95,153.13,0.82,0.54,53878.99,828662.51
600519.SH,2014-11-25,153.42,154.85,152.8,154.64,153.95,0.69,0.45,53231.3,816840.942
600519.SH,2014-11-26,154.6,156.36,153.89,155.95,154.64,1.31,0.85,63858.97,990302.2320000001
600519.SH,2014-11-27,155.0,157.22,154.0,156.68,155.95,0.73,0.47,96551.51,1508603.314
600519.SH,2014-11-28,156.57,156.57,153.17,155.84,156.68,-0.84,-0.54,88288.18,1363855.095
600519.SH,2014-12-01,156.57,161.0,156.0,160.06,155.84,4.22,2.71,121740.01,1932844.688
600519.SH,2014-12-02,159.05,161.2,158.25,161.14,160.06,1.08,0.67,99268.19,1588412.356
600519.SH,2014-12-03,162.44,168.3,162.36,164.83,161.14,3.69,2.29,117322.64,1936848.371
600519.SH,2014-12-04,166.5,174.5,166.5,174.13,164.83,9.3,5.64,117781.43,2020248.736
600519.SH,2014-12-05,177.99,178.96,168.6,170.92,174.13,-3.21,-1.84,112901.44,1943937.52
600519.SH,2014-12-08,168.84,176.49,167.2,172.97,170.92,2.05,1.2,100894.31,1731248.4919999999
600519.SH,2014-12-09,172.0,186.62,171.5,172.86,172.97,-0.11,-0.06,151890.28,2713372.288
600519.SH,2014-12-10,175.0,183.5,175.0,179.92,172.86,7.06,4.08,106656.11,1919193.466
600519.SH,2014-12-11,180.0,181.94,175.29,175.89,179.92,-4.03,-2.24,54882.15,975885.692
600519.SH,2014-12-12,176.78,180.99,176.0,176.59,175.89,0.7,0.4,51055.16,911591.087
600519.SH,2014-12-15,176.6,184.1,175.43,184.04,176.59,7.45,4.22,70964.32,1281924.243
600519.SH,2014-12-16,183.7,183.7,178.11,180.63,184.04,-3.41,-1.85,51129.44,918180.186
600519.SH,2014-12-17,179.99,181.45,177.8,179.07,180.63,-1.56,-0.86,60020.47,1071735.185
600519.SH,2014-12-18,179.69,182.2,179.0,179.34,179.07,0.27,0.15,38567.5,695500.7840000001
600519.SH,2014-12-19,179.06,181.98,178.0,180.82,179.34,1.48,0.83,49631.06,892730.64
600519.SH,2014-12-22,179.65,184.29,175.88,184.1,180.82,3.28,1.81,73623.81,1327712.485
600519.SH,2014-12-23,183.78,193.49,182.01,188.86,184.1,4.76,2.59,85650.82,1611272.919
600519.SH,2014-12-24,188.0,191.8,180.68,183.06,188.86,-5.8,-3.07,63554.59,1187206.211
600519.SH,2014-12-25,183.15,186.0,181.01,185.83,183.06,2.77,1.51,44071.68,806958.7740000001
600519.SH,2014-12-26,185.09,189.0,183.0,187.57,185.83,1.74,0.94,42677.49,793340.608
600519.SH,2014-12-29,188.1,190.0,182.0,183.48,187.57,-4.09,-2.18,89838.65,1678243.8080000002
600519.SH,2014-12-30,183.0,187.98,182.48,186.84,183.48,3.36,1.83,56171.1,1043215.6309999999
600519.SH,2014-12-31,185.6,190.0,185.0,189.62,186.84,2.78,1.49,46269.36,871581.692
600519.SH,2015-01-05,189.62,204.24,188.69,202.52,189.62,12.9,6.8,94515.17,1875063.136
600519.SH,2015-01-06,200.0,202.56,196.02,197.83,202.52,-4.69,-2.32,55020.01,1094977.375
600519.SH,2015-01-07,196.04,199.5,189.99,192.94,197.83,-4.89,-2.47,54797.84,1063925.6409999998
600519.SH,2015-01-08,194.0,194.52,190.14,191.76,192.94,-1.18,-0.61,40525.3,777874.67
600519.SH,2015-01-09,190.4,195.77,190.11,190.31,191.76,-1.45,-0.76,53982.2,1039955.1529999999
600519.SH,2015-01-12,190.0,192.59,184.46,186.43,190.31,-3.88,-2.04,49914.59,934643.4140000001
600519.SH,2015-01-13,187.0,188.54,184.6,184.88,186.43,-1.55,-0.83,36708.08,683429.6240000001
600519.SH,2015-01-14,185.0,186.5,180.88,183.18,184.88,-1.7,-0.92,52403.44,965036.184
600519.SH,2015-01-15,183.89,186.4,182.48,186.07,183.18,2.89,1.58,48585.52,895503.0970000001
600519.SH,2015-01-16,186.2,188.0,185.98,186.11,186.07,0.04,0.02,39978.06,746304.2890000001
600519.SH,2015-01-19,181.0,183.2,171.47,175.48,186.11,-10.63,-5.71,64679.37,1151544.267
600519.SH,2015-01-20,176.02,180.5,173.0,178.08,175.48,2.6,1.48,61022.74,1086018.4540000001
600519.SH,2015-01-21,178.27,182.9,177.2,182.36,178.08,4.28,2.4,52674.74,950750.407
600519.SH,2015-01-22,182.37,184.36,180.0,181.23,182.36,-1.13,-0.62,38254.81,696541.2540000001
600519.SH,2015-01-23,180.12,183.28,180.11,181.02,181.23,-0.21,-0.12,33084.55,600627.336
600519.SH,2015-01-26,181.7,183.5,181.05,182.8,181.02,1.78,0.98,35649.06,650642.1020000001
600519.SH,2015-01-27,182.82,182.82,178.0,180.11,182.8,-2.69,-1.47,41883.62,755025.8620000001
600519.SH,2015-01-28,179.0,180.4,177.3,177.47,180.11,-2.64,-1.47,30680.66,547979.157
600519.SH,2015-01-29,176.2,178.0,175.0,176.15,177.47,-1.32,-0.74,32492.54,571553.419
600519.SH,2015-01-30,176.99,181.0,176.5,177.18,176.15,1.03,0.58,47508.34,848744.4940000001
600519.SH,2015-02-02,175.51,176.4,173.5,174.82,177.18,-2.36,-1.33,33983.36,593379.6529999999
600519.SH,2015-02-03,177.48,178.65,176.2,178.37,174.82,3.55,2.03,27792.8,493512.56700000004
600519.SH,2015-02-04,179.15,182.08,177.0,177.25,178.37,-1.12,-0.63,35293.71,634135.328
600519.SH,2015-02-05,178.97,180.9,174.0,174.05,177.25,-3.2,-1.81,41239.62,735861.1209999999
600519.SH,2015-02-06,174.64,176.5,173.6,174.6,174.05,0.55,0.32,37102.38,648205.629
600519.SH,2015-02-09,175.77,185.1,175.0,184.3,174.6,9.7,5.56,87293.58,1584342.294
600519.SH,2015-02-10,184.8,185.2,181.45,182.88,184.3,-1.42,-0.77,53638.87,984795.8520000001
600519.SH,2015-02-11,182.4,184.25,182.08,183.15,182.88,0.27,0.15,22894.79,420358.857
600519.SH,2015-02-12,183.99,184.49,182.01,183.57,183.15,0.42,0.23,25050.98,458818.631
600519.SH,2015-02-13,184.11,184.5,181.4,182.49,183.57,-1.08,-0.59,40127.05,734977.407
600519.SH,2015-02-16,182.54,183.63,181.22,183.31,182.49,0.82,0.45,39521.08,722512.103
600519.SH,2015-02-17,183.55,183.89,181.91,182.22,183.31,-1.09,-0.59,34172.55,624854.087
600519.SH,2015-02-25,183.0,185.7,181.11,183.96,182.22,1.74,0.95,59935.12,1104113.268
600519.SH,2015-02-26,183.8,188.39,183.55,186.64,183.96,2.68,1.46,62297.72,1163369.598
600519.SH,2015-02-27,186.9,194.5,186.8,191.05,186.64,4.41,2.36,63370.94,1217723.178
600519.SH,2015-03-02,190.8,193.8,189.0,190.73,191.05,-0.32,-0.17,31098.7,592027.084
600519.SH,2015-03-03,189.3,192.0,185.16,185.95,190.73,-4.78,-2.51,42999.6,812905.777
600519.SH,2015-03-04,186.99,188.01,184.6,187.19,185.95,1.24,0.67,40662.23,757815.0440000001
600519.SH,2015-03-05,185.01,187.03,184.05,185.52,187.19,-1.67,-0.89,36206.24,670609.7729999999
600519.SH,2015-03-06,185.35,186.48,183.27,183.62,185.52,-1.9,-1.02,25470.66,471454.744
600519.SH,2015-03-09,185.8,192.99,183.8,191.56,183.62,7.94,4.32,43486.03,815432.195
600519.SH,2015-03-10,190.94,191.5,187.28,187.83,191.56,-3.73,-1.95,29637.06,561292.473
600519.SH,2015-03-11,187.83,193.0,187.8,191.98,187.83,4.15,2.21,40583.39,778418.696
600519.SH,2015-03-12,193.0,195.99,191.4,192.75,191.98,0.77,0.4,38496.4,747203.168
600519.SH,2015-03-13,192.7,193.9,188.58,189.91,192.75,-2.84,-1.47,25479.27,486997.365
600519.SH,2015-03-16,190.06,194.5,187.01,193.76,189.91,3.85,2.03,31160.97,597313.674
600519.SH,2015-03-17,194.99,198.69,194.89,196.77,193.76,3.01,1.55,45904.08,903712.7359999999
600519.SH,2015-03-18,196.8,199.99,195.52,199.45,196.77,2.68,1.36,39304.46,778884.998
600519.SH,2015-03-19,198.54,198.99,194.06,195.28,199.45,-4.17,-2.09,33539.77,658535.489
600519.SH,2015-03-20,194.2,194.99,190.88,193.15,195.28,-2.13,-1.09,51373.71,991294.9
600519.SH,2015-03-23,194.67,196.75,193.2,195.08,193.15,1.93,1.0,40979.01,799009.923
600519.SH,2015-03-24,195.3,197.44,192.1,195.69,195.08,0.61,0.31,60079.44,1172628.507
600519.SH,2015-03-25,193.0,195.1,192.06,192.78,195.69,-2.91,-1.49,42240.3,815963.2459999999
600519.SH,2015-03-26,193.55,199.9,192.0,198.56,192.78,5.78,3.0,67105.25,1315872.11
600519.SH,2015-03-27,198.0,198.56,192.95,194.55,198.56,-4.01,-2.02,40144.59,784086.6540000001
600519.SH,2015-03-30,194.68,198.95,193.1,196.77,194.55,2.22,1.14,63451.39,1237889.229
600519.SH,2015-03-31,196.68,200.77,194.02,195.96,196.77,-0.81,-0.41,88130.97,1746870.227
600519.SH,2015-04-01,196.03,197.56,194.48,195.34,195.96,-0.62,-0.32,76875.23,1504959.6930000002
600519.SH,2015-04-02,195.96,197.6,192.88,194.58,195.34,-0.76,-0.39,62981.61,1228604.478
600519.SH,2015-04-03,194.0,197.01,192.78,196.81,194.58,2.23,1.15,51210.88,996536.046
600519.SH,2015-04-07,196.85,201.08,195.8,200.67,196.81,3.86,1.96,59824.33,1189027.078
600519.SH,2015-04-08,202.5,210.68,201.59,204.5,200.67,3.83,1.91,135857.16,2798381.8030000003
600519.SH,2015-04-09,204.48,205.88,199.05,200.0,204.5,-4.5,-2.2,62399.73,1255308.054
600519.SH,2015-04-10,199.99,202.99,199.61,200.22,200.0,0.22,0.11,102019.46,2048914.304
600519.SH,2015-04-13,201.55,204.49,198.94,203.9,200.22,3.68,1.84,91356.09,1840018.389
600519.SH,2015-04-14,204.0,209.28,203.96,206.0,203.9,2.1,1.03,81903.13,1691094.3290000001
600519.SH,2015-04-15,209.1,209.78,204.16,205.7,206.0,-0.3,-0.15,55005.2,1135635.9170000001
600519.SH,2015-04-16,208.55,226.27,207.83,226.27,205.7,20.57,10.0,86014.17,1877332.299
600519.SH,2015-04-17,238.9,248.7,228.28,232.56,226.27,6.29,2.78,192094.91,4577503.916
600519.SH,2015-04-20,230.0,245.7,229.0,234.03,232.56,1.47,0.63,130588.71,3118764.548
600519.SH,2015-04-21,240.0,257.43,240.0,257.43,234.03,23.4,10.0,122401.88,3039243.96
600519.SH,2015-04-22,268.8,269.0,257.11,263.89,257.43,6.46,2.51,134635.06,3543576.711
600519.SH,2015-04-23,264.0,264.17,252.98,256.04,263.89,-7.85,-2.97,86030.12,2214737.651
600519.SH,2015-04-24,251.88,259.68,245.01,258.49,256.04,2.45,0.96,100531.23,2547399.865
600519.SH,2015-04-27,257.58,267.8,252.99,255.79,258.49,-2.7,-1.04,78973.35,2050832.438
600519.SH,2015-04-28,254.0,258.6,247.05,247.89,255.79,-7.9,-3.09,87291.77,2187970.7369999997
600519.SH,2015-04-29,246.1,253.0,246.1,249.78,247.89,1.89,0.76,59300.57,1477767.688
600519.SH,2015-04-30,251.15,254.9,247.75,252.23,249.78,2.45,0.98,64064.07,1610938.043
600519.SH,2015-05-04,252.66,259.0,250.02,254.97,252.23,2.74,1.09,54739.02,1398337.2959999999
600519.SH,2015-05-05,252.0,252.0,239.88,240.95,254.97,-14.02,-5.5,73700.03,1801146.749
600519.SH,2015-05-06,243.98,246.99,240.01,242.68,240.95,1.73,0.72,60324.32,1472597.539
600519.SH,2015-05-07,245.0,251.88,242.56,244.93,242.68,2.25,0.93,68102.9,1693825.898
600519.SH,2015-05-08,246.12,254.88,245.9,254.17,244.93,9.24,3.77,57805.59,1447670.2659999998
600519.SH,2015-05-11,251.5,257.99,250.0,257.44,254.17,3.27,1.29,61345.7,1552417.9730000002
600519.SH,2015-05-12,257.2,257.2,252.0,254.42,257.44,-3.02,-1.17,47031.29,1193035.14
600519.SH,2015-05-13,253.8,262.97,252.5,256.4,254.42,1.98,0.78,58913.41,1520374.5559999999
600519.SH,2015-05-14,256.25,259.5,251.22,251.41,256.4,-4.99,-1.95,41853.29,1062504.725
600519.SH,2015-05-15,251.41,253.49,241.61,245.17,251.41,-6.24,-2.48,54185.07,1333031.173
600519.SH,2015-05-18,245.0,245.0,240.1,241.14,245.17,-4.03,-1.64,35363.24,856505.079
600519.SH,2015-05-19,241.05,250.22,240.2,250.04,241.14,8.9,3.69,47637.77,1174434.4479999999
600519.SH,2015-05-20,252.0,260.0,249.3,253.95,250.04,3.91,1.56,63771.5,1631009.4630000002
600519.SH,2015-05-21,256.0,261.3,254.01,258.59,253.95,4.64,1.83,47669.13,1230234.942
600519.SH,2015-05-22,259.68,276.8,259.59,275.86,258.59,17.27,6.68,66649.06,1779754.3469999998
600519.SH,2015-05-25,270.0,288.49,269.0,286.83,275.86,10.97,3.98,67473.62,1868570.18
600519.SH,2015-05-26,286.6,290.0,283.96,285.54,286.83,-1.29,-0.45,60914.68,1746031.124
600519.SH,2015-05-27,285.52,289.32,273.0,276.9,285.54,-8.64,-3.03,46934.79,1309259.999
600519.SH,2015-05-28,275.25,281.0,260.1,261.11,276.9,-15.79,-5.7,60884.99,1650995.554
600519.SH,2015-05-29,260.01,269.0,259.89,263.83,261.11,2.72,1.04,57783.09,1531805.542
600519.SH,2015-06-01,263.94,272.98,259.8,271.46,263.83,7.63,2.89,65816.7,1747123.649
600519.SH,2015-06-02,270.5,270.5,260.66,266.62,271.46,-4.84,-1.78,64635.6,1708951.665
600519.SH,2015-06-03,265.18,266.62,260.01,262.79,266.62,-3.83,-1.44,46424.03,1218378.716
600519.SH,2015-06-04,262.98,265.0,240.0,258.21,262.79,-4.58,-1.74,92362.73,2332785.391
600519.SH,2015-06-05,258.11,262.1,246.0,253.84,258.21,-4.37,-1.69,85738.23,2188974.566
600519.SH,2015-06-08,251.51,267.54,249.8,264.64,253.84,10.8,4.25,96007.97,2462736.702
600519.SH,2015-06-09,265.0,269.8,256.5,259.03,264.64,-5.61,-2.12,77851.86,2045525.4009999998
600519.SH,2015-06-10,255.64,266.88,253.8,261.05,259.03,2.02,0.78,80462.08,2096832.88
600519.SH,2015-06-11,260.0,264.5,257.77,260.06,261.05,-0.99,-0.38,52954.54,1378413.7580000001
600519.SH,2015-06-12,262.12,273.0,261.0,266.0,260.06,5.94,2.28,90909.52,2438986.511
600519.SH,2015-06-15,266.98,272.0,260.08,260.89,266.0,-5.11,-1.92,100014.22,2664672.586
600519.SH,2015-06-16,259.0,265.8,252.5,253.95,260.89,-6.94,-2.66,69303.84,1789696.0359999998
600519.SH,2015-06-17,253.96,257.76,249.0,255.09,253.95,1.14,0.45,58388.81,1478407.0369999998
600519.SH,2015-06-18,253.02,254.8,240.6,243.97,255.09,-11.12,-4.36,61506.5,1530836.1269999999
600519.SH,2015-06-19,245.87,248.49,234.02,235.31,243.97,-8.66,-3.55,67608.66,1646002.769
600519.SH,2015-06-23,239.8,255.85,234.13,252.25,235.31,16.94,7.2,81247.34,1989068.1409999998
600519.SH,2015-06-24,250.0,265.2,247.65,261.21,252.25,8.96,3.55,95706.94,2463553.858
600519.SH,2015-06-25,261.5,262.03,250.21,251.79,261.21,-9.42,-3.61,66521.66,1707385.606
600519.SH,2015-06-26,250.02,255.75,235.3,242.45,251.79,-9.34,-3.71,99332.01,2451381.599
600519.SH,2015-06-29,248.37,256.5,227.8,246.64,242.45,4.19,1.73,165071.67,4057069.903
600519.SH,2015-06-30,246.64,259.82,246.0,257.65,246.64,11.01,4.46,126298.19,3205285.541
600519.SH,2015-07-01,255.0,268.5,250.98,257.49,257.65,-0.16,-0.06,103326.54,2696026.039
600519.SH,2015-07-02,255.3,282.6,245.01,260.3,257.49,2.81,1.09,118459.72,3011363.68
600519.SH,2015-07-03,255.0,260.5,242.2,249.81,260.3,-10.49,-4.03,109605.31,2772183.16
600519.SH,2015-07-06,267.95,267.99,239.5,254.04,249.81,4.23,1.69,272799.66,7012491.142000001
600519.SH,2015-07-07,250.0,256.58,239.5,244.18,254.04,-9.86,-3.88,167562.24,4121731.56
600519.SH,2015-07-08,229.0,244.99,219.76,236.86,244.18,-7.32,-3.0,289140.54,6738026.659
600519.SH,2015-07-09,236.86,260.41,233.0,257.94,236.86,21.08,8.9,138203.34,3409950.542
600519.SH,2015-07-10,257.0,283.0,251.96,265.59,257.94,7.65,2.97,256149.3,6888908.351
600519.SH,2015-07-13,258.0,265.58,251.0,257.75,265.59,-7.84,-2.95,148926.16,3838169.457
600519.SH,2015-07-14,255.0,255.18,247.2,249.05,257.75,-8.7,-3.38,96768.3,2425239.239
600519.SH,2015-07-15,247.5,252.7,243.28,251.26,249.05,2.21,0.89,104077.46,2585923.324
600519.SH,2015-07-16,251.26,254.18,248.26,251.59,251.26,0.33,0.13,72814.33,1826618.3909999998
600519.SH,2015-07-17,229.0,229.99,224.74,228.29,224.74,3.55,1.58,56418.53,1284361.1909999999
600519.SH,2015-07-20,227.15,227.9,222.5,225.11,228.29,-3.18,-1.39,67933.55,1531275.688
600519.SH,2015-07-21,221.75,224.2,220.0,221.66,225.11,-3.45,-1.53,51789.96,1148423.253
600519.SH,2015-07-22,220.0,222.0,216.58,217.13,221.66,-4.53,-2.04,70855.1,1552554.8390000002
600519.SH,2015-07-23,217.99,220.6,215.77,219.54,217.13,2.41,1.11,64748.1,1411411.7019999998
600519.SH,2015-07-24,220.5,223.69,218.75,219.21,219.54,-0.33,-0.15,57390.09,1271122.1409999998
600519.SH,2015-07-27,217.0,221.3,201.0,201.52,219.21,-17.69,-8.07,76944.15,1628465.532
600519.SH,2015-07-28,199.86,209.44,197.48,205.83,201.52,4.31,2.14,86703.57,1766521.467
600519.SH,2015-07-29,207.78,210.0,202.13,207.74,205.83,1.91,0.93,66507.43,1364157.58
600519.SH,2015-07-30,208.83,208.83,205.1,205.96,207.74,-1.78,-0.86,41134.0,853284.372
600519.SH,2015-07-31,206.7,206.93,203.0,206.83,205.96,0.87,0.42,40736.64,835374.146
600519.SH,2015-08-03,205.0,209.99,203.0,209.56,206.83,2.73,1.32,54553.03,1117796.04
600519.SH,2015-08-04,209.26,213.98,209.26,211.97,209.56,2.41,1.15,59533.96,1260302.9640000002
600519.SH,2015-08-05,212.93,213.85,206.94,207.19,211.97,-4.78,-2.26,43143.85,907597.3759999999
600519.SH,2015-08-06,206.23,207.5,203.0,204.96,207.19,-2.23,-1.08,39249.8,805358.564
600519.SH,2015-08-07,207.49,208.6,205.6,206.93,204.96,1.97,0.96,39521.34,819022.56
600519.SH,2015-08-10,207.01,213.0,205.13,212.3,206.93,5.37,2.6,56496.43,1182083.5590000001
600519.SH,2015-08-11,212.3,212.41,210.01,210.75,212.3,-1.55,-0.73,50897.05,1076261.2240000002
600519.SH,2015-08-12,209.99,214.29,208.75,209.47,210.75,-1.28,-0.61,45824.34,968610.598
600519.SH,2015-08-13,211.5,211.5,206.0,209.51,209.47,0.04,0.02,35180.25,733202.199
600519.SH,2015-08-14,210.5,211.4,209.25,209.98,209.51,0.47,0.22,30666.9,645849.785
600519.SH,2015-08-17,208.02,208.82,204.0,206.22,209.98,-3.76,-1.79,53858.32,1108212.041
600519.SH,2015-08-18,206.98,207.5,200.35,201.06,206.22,-5.16,-2.5,51285.52,1047896.516
600519.SH,2015-08-19,199.75,202.16,198.18,201.62,201.06,0.56,0.28,50261.8,1004394.3979999999
600519.SH,2015-08-20,200.83,201.0,194.9,195.07,201.62,-6.55,-3.25,39645.03,788892.224
600519.SH,2015-08-21,191.52,194.86,186.12,186.33,195.07,-8.74,-4.48,75620.61,1433277.975
600519.SH,2015-08-24,181.0,181.5,168.2,169.64,186.33,-16.69,-8.96,89812.84,1559048.775
